id,imageid,year,keywords,_titel,_bemerkung,_ausleihe,_rueckgabe,_digitalisat1,_digitalisat2,_digitalisat3,_opac,_verfasser
1395,53605066X,1801,"Theologie,Kirchenlehre,Disputationen",Bicherode Sched. c. al. praesert. Neuma n̄ de Fausto. ,,18.02.1801,09.05.1801,http://digital.slub-dresden.de/werkansicht/dlf/94958/1/1/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011004,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281674,https://lhwei.gbv.de/DB=2/PPN?PPN=53605066X,"Neumann, Johann Georg "
1396,72225802X,1810,"Geographie,Reisebeschreibungen,Europa,Griechenland,Orient,Türkei,Palästina,Persien,Arabische Länder",Turneforts Reise durch Griechenland 1-3 B.,,05.02.1810,19.02.1810,http://digi.ub.uni-heidelberg.de/diglit/tournefort1776bd1/0007?sid=e081cd5dd526bcbc293ac0df2f082b4f,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470761,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282913,https://lhwei.gbv.de/DB=2/PPN?PPN=72225802X,"Tournefort, Joseph Pitton, de"
1397,138047839,1799,"Kunst,Ästhetik,Bildende Kunst,Skulptur,Kunsttheorie,Biographien,Memoiren,Leichenpredigten,Briefe,Einzelne Personen,Archäologie,Klassische Archäolgie",Winkelman̄s Briefe an se. Freunde in der Schweiz.,,05.09.1799,16.10.1799,http://digi.ub.uni-heidelberg.de/diglit/winckelmann1778/0005?sid=62f9e7c604772a905856246b75567c8b,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109879,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281438,https://lhwei.gbv.de/DB=2/PPN?PPN=138047839,"Winckelmann,  Johann Joachim "
1398,147463874,1780,"Französisch,Literatur,1720 - 1789,Geschichte,Nationalgeschichte,europäische Geschichte,romanisch,Frankreich",de Voltaire Siecle de Louis XIV. a Dresd. 1753. 5 Voll. ,"""Suite du nouveau Siecle de Louis XIV."" in den Ausleihjournalen Loc A 35.2 und Loc A 35.3 mit abweichendem Ausleihdatum 05.03.1781 aufgeführt; erst in Loc A 35.3 gestrichen, ohne Rückgabedatum. - Rückgabe bzw. Erstattung (s. unten) vor dem 21.11.1804 (kein Übertrag mehr in Ausleihjournal Loc A 35.4). - Laut Schreiben vom 05.02.1798 war Goethe die ""Suite du nouveau volume du siècle de Louis XIV."" abhanden gekommen und sollte vom Bibliothekar Spilker gegen Erstattung der Auslagen ersetzt werden (Bojanowski 1899, S. 23). - Bestandsnachweis: HAAB Catalogus Nominalis, Signatur Loc A 52.35, S. 1302.",02.09.1780,XX.XX.XXXX,http://digital.slub-dresden.de/werkansicht/dlf/14773/1/,,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014280828,https://lhwei.gbv.de/DB=2/PPN?PPN=147463874,"Bolingbroke,  Henry Saint John"
1399,150444745,1800,"Geographie,Reisebeschreibungen,Orient,Türkei,Palästina,Persien,Arabische Länder",Brün Voyage. [XXX] au Levant.,"Im Werktitel 1 Wort nicht lesbar, gestrichen.",09.01.1800,15.02.1800,http://digi.ub.uni-heidelberg.de/diglit/bruyn1714/0004?sid=b7e7ea6a1a64f5b8cff277d7df9e6bf0,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109879,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281507,https://lhwei.gbv.de/DB=2/PPN?PPN=150444745,"LeBrun,  Corneille"
1400,undefined,1821,"Allgemeines,Zeitungen,Zeitschriften,Ausland",Laborde Voyage pitt. de la Suisse T. I. P. I. II. T. II. P. I. II. 4 Vol.,"Catalogus Nominalis Loc A 52.16, S. 27: Tableaux de la Suisse. T. I-IV. 4 Voll. Th A 0 : 18 (a-d)Turmkatalog Loc A 54.2, S. 204: Tableaux topographique, pittoresq., physiq., histor., moreaux, politq. & littéraires de la Suisse. T. I. II. Par. 1780-86. 4 Vol. gr. fl. A 0 : 18 (a-d)",28.01.1821,26.03.1821,http://www.e-rara.ch/zut/content/pageview/11152984,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000635906,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285213,https://lhwei.gbv.de/DB=2/PPN?PPN=138599289,
1401,147480124,1805,"Naturwissenschaften,Technik,Physik,Optik,Farbenlehre",[Boyle] Chymista Scepticus. c. Ej. L. de Coloribus.,,06.05.1805,18.06.1805,http://www.e-rara.ch/zuz/doi/10.3931/e-rara-39767,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=147480124,
1402,151063028,1805,"Naturwissenschaften,Technik,Physik",[Boyle] Paradoxa hydrostatica.,,06.05.1805,18.06.1805,http://www.e-rara.ch/zuz/content/pageview/13157869,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=151063028,"Boyle, Robert "
1403,181416034,1805,"Naturwissenschaften,Technik,Medizin,Physiologie",[Boyle] Tentamina Physiologica. c. Ej. Hist. fluiditatis.,,06.05.1805,18.06.1805,http://www.e-rara.ch/zuz/doi/10.3931/e-rara-43920,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=181416034,
1404,181627817,1805,"Naturwissenschaften,Technik,Physik",Boyle Opera Varia. Genev. 1677.,Teil 1 bis 12 in einem Band. - 1. Teil 1677 erschienen.,06.05.1805,18.06.1805,http://www.e-rara.ch/zuz/content/pageview/9106852,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=181627817,"Boyle, Robertus"
1405,181628090,1805,"Naturwissenschaften,Technik,Physik",Boyle Opera Varia. Genev. 1677.,Teil 1 bis 12 in einem Band. - 1. Teil 1677 erschienen.,06.05.1805,18.06.1805,http://www.e-rara.ch/doi/10.3931/e-rara-28645,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=181628090,"Boyle, Robertus"
1406,18162902X,1805,"Naturwissenschaften,Technik,Medizin,Physiologie",Boyle Opera Varia. Genev. 1677.,Teil 1 bis 12 in einem Band. - 1. Teil 1677 erschienen.,06.05.1805,18.06.1805,http://www.e-rara.ch/doi/10.3931/e-rara-28646,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282197,https://lhwei.gbv.de/DB=2/PPN?PPN=18162902X,"Boyle, Robertus"
1407,189154438,1827,"Naturwissenschaften,Technik,Physikalische Wissenschaften,Physik,Astronomie,Kosmologie",Gelpke Darstellung des groß. Weltgebäudes,,06.07.1827,14.08.1827,http://dx.doi.org/10.3931/e-rara-47567,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000710066,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286576,https://lhwei.gbv.de/DB=2/PPN?PPN=189154438,"Gelpke, August Heinrich Christian "
1408,196257336,1827,"Kunst,Ästhetik,Archäologie,Klassische Archäolgie,Bildende Kunst,Graphik","Antiquite d'Ercolano T. I. II.",,01.03.1827,22.03.1827,http://dx.doi.org/10.3931/e-rara-11378 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000710055,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286483,https://lhwei.gbv.de/DB=2/PPN?PPN=196257336,"David, François-Anne"
1409,196257409,1827,"Kunst,Ästhetik,Archäologie,Klassische Archäolgie,Bildende Kunst,Graphik","Antiquite d'Ercolano T. I. II.",,01.03.1827,22.03.1827,http://dx.doi.org/10.3931/e-rara-11378 ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000710055,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286483,https://lhwei.gbv.de/DB=2/PPN?PPN=196257409,"David, François-Anne"
1410,212555820,1797,"Handwerk,Naturwissenschaften,Technik",Rosenthals Litteratur der Technologie,"Entleihung im April oder Mai 1797. - Entleihdatum zuerst: ""10 Apr. 97"", später Tagesdatum schwarz gestrichen und ersetzt durch ""Mense Apr. et Maio 97."" - Rückgabe vor dem 06.12.1797 (kein Übertrag in Ausleihjournal Loc A 35.2).",XX.04.1797,XX.XX.1797,http://www.e-rara.ch/zut/content/pageview/3976037,https://haab-digital.klassik-stiftung.de:443/viewer/image/1513411535/105/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281079,https://lhwei.gbv.de/DB=2/PPN?PPN=212555820,
1411,239612108,1819,"Sprache,Philologie,italienisch",Louis Salle de Spect. de Bordeaux.,,20.12.1819,08.01.1820,http://dx.doi.org/10.3931/e-rara-23153,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612923,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284899,https://lhwei.gbv.de/DB=2/PPN?PPN=239612108,"Louis, Victor"
1412,undefined,1824,"Kunst,Ästhetik,Archäologie,Klassische Archäolgie,Bildende Kunst,Graphik",Piranesi Opera - Vasi e Candelabri T. I. II. ,,16.04.1824,05.05.1824,http://arachne.uni-koeln.de/item/buchseite/475861,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000629592,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285688,https://lhwei.gbv.de/DB=2/PPN?PPN=038727226,"Piranesi, Giovanni Battista "
1413,320561178,1819,"Sprache,Philologie,italienisch",Wichman̄s biblische Hand-Concordanz.,,06.12.1819,13.12.1819,https://archive.thulb.uni-jena.de/ufb/receive/ufb_cbu_00009043,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000612923,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014284857,https://lhwei.gbv.de/DB=2/PPN?PPN=320561178,"Wichmann, Gottfried Joachim"
1414,144751925,1814,"Naturwissenschaften,Technik,Mesmerismus",Gesch. des animalischen Magnetismus.,,19.01.1814,24.01.1814,http://www.digibib.tu-bs.de/?docid=00032928,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000491153,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283640,https://lhwei.gbv.de/DB=2/PPN?PPN=144751925,"Strombeck, Friedrich Karl, von "
1415,212435450,1831,"Buchwesen,Nachschlagewerk","Rollenhagen, Froschmäusler",,21.06.1831,23.06.1831,http://www.digibib.tu-bs.de/?docid=00000252,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000780870,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014287730,https://lhwei.gbv.de/DB=2/PPN?PPN=212435450,"Rollenhagen, Georg"
1416,137706537,1808,"Geschichte,Regionalgeschichte,Lokalgeschichte,Bayern",Aventini Bayrische Chronik. ,,17.12.1808,15.02.1809,http://bavarica.digitale-sammlungen.de/de/fs1/object/display/bsb10864811_00005.html,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506879,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282588,https://lhwei.gbv.de/DB=2/PPN?PPN=137706537,"Aventinus, Johannes"
1417,143577018,1809,"Sprache,Philologie,Sprachlehre,Rhetorik",Aphthonii Progym. Gr. et Lat.,"Zunächst auf Blatt 84 v irrtümlich Rückgabedatum 20.07.1809 notiert und Titel rot gestrichen, im Anschluss jedoch Rückgabedatum doppelt rot gestrichen und rote gepunktete Linie unter Werktitel gesetzt mit Vermerk ""gilt noch"". - Erst auf Blatt 85 r korrektes Rückgabedatum vermerkt und ausgestrichen.",12.07.1809,25.07.1809,urn:nbn:de:bvb:12-bsb00019264-6,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506897,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282710,https://lhwei.gbv.de/DB=2/PPN?PPN=143577018,Aphthonius <Antiochenus>
1418,143577026,1809,"Sprache,Philologie,Sprachlehre,Rhetorik",[Aphthonii Progymn.] cum autes Scobarii,"Entleihung erst Ende Juli 1809 in Ausleihjournal Loc A 35.5, Blatt 85 r, nachgetragen. - Erst in Loc A 35.7, Blatt 125 v, schräg ausgestrichen und abgehakt, ohne Rückgabedatum. - Rückgabe nach dem 13.03.1813 (Übertrag auf Blatt 125 v), vor dem 19.01.1814 (kein Übertrag mehr in Ausleihjournal Loc A 35.8). - Zusätzlich 1810–1813 in Ausleihjournal Loc A 35.6, Blatt 2 r,  4 v, 5 v, 7 r, 8 v, 10 v und 12 v, im Alphabet der Autoren/Titel unter Buchstabe A als Entleihung J. W. Goethes verzeichnet.",12.07.1809,XX.XX.18XX,urn:nbn:de:bvb:12-bsb00015042-6,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506906,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282710,https://lhwei.gbv.de/DB=2/PPN?PPN=143577026,Aphthonius <Antiochenus>
1419,150412282,1808,"Kunst,Ästhetik,Kunsthandwerk,Mode,Textilien",Thysesius libellus de Coloribus. c. Jur. Anal.,,23.12.1808,23.02.1809,urn:nbn:de:bvb:12-bsb00023925-0,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506886,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282591,https://lhwei.gbv.de/DB=2/PPN?PPN=150412282,"Baïf, Lazare de"
1420,150829302,1824,"Naturwissenschaften,Technik,Medizin,Pharmazie,Lebenswissenschaften,Botanik",Conradi Gesneri Medici de raris pp Tiguri 1555,,18.12.1824,26.12.1824,http://digital.onb.ac.at/OnbViewer/viewer.faces?doc=ABO_%2BZ175756507,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644425,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285846,https://lhwei.gbv.de/DB=2/PPN?PPN=150829302,"Gessner, Conrad"
1421,193332841,1810,"Deutsch,Literatur,Frühe Neuzeit,Neuzeit",Tewedankhs.,Erst in Ausleihjournal Loc A 35.7 Rückgabedatum vermerkt und ausgestrichen. ,24.01.1810,19.02.1810,urn:nbn:de:bvb:12-bsb00074300-4,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506924,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282908,https://lhwei.gbv.de/DB=2/PPN?PPN=193332841,"Maximilian I. <Heiliges Römisches Reich, Kaiser>"
1422,270061789,1804,"Geschichte,Weltgeschichte,Nationalgeschichte,Kriegswesen,Waffenkunde",Ruxners Turnier. Buch.,,20.02.1804,14.06.1804,urn:nbn:de:bvb:12-bsb00090119-0,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011031,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281955,https://lhwei.gbv.de/DB=2/PPN?PPN=270061789,
1423,142866032,1824,"Naturwissenschaften,Technik,Physikalische Wissenschaften,Physik,Astronomie,Kosmologie,Geheimlehren,Geheimlehre",Havemanni Astraea. c. al. ,,18.12.1824,26.12.1824,http://digital.slub-dresden.de/werkansicht/dlf/58393/1/,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000644425,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014285846,https://lhwei.gbv.de/DB=2/PPN?PPN=142866032,"Havemann, Michael "
1424,168416298,1804,"Geschichte,Nationalgeschichte,Deutsche Geschichte,Deutsch,Frühe Neuzeit,1500-1648",Bellum Sickingian. c. al. ,,20.02.1804,14.06.1804,http://digitale.bibliothek.uni-halle.de/vd17/content/pageview/443553,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000011031,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281955,https://lhwei.gbv.de/DB=2/PPN?PPN=168416298,"Thomas, Hubert "
1425,211841676,1804,"Kunst,Ästhetik,Bildende Kunst,Numismatik",Luck Sylloge Numismatum. ,,24.11.1804,18.07.1805,http://digitale.bibliothek.uni-halle.de/vd17/content/pageview/441796,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039629,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282033,https://lhwei.gbv.de/DB=2/PPN?PPN=211841676,"Lucke, Johann Jacob"
1426,244962804,1798,"Magie,Okkultes,Okkultismus",Meyfarth über Hexerei. c. al.,"Rückgabedatum mit Wiederholungsstrich für Jahresangabe: in demselben Duktus wie oben Nr. 112 (bzw. unten Nr. 127-129) geschrieben, daher noch auf das Jahr 1798 zu beziehen, nicht auf nachträglich bei Nr. 118 eingefügtes 1799.",25.07.1798,10.11.1798,http://diglib.hab.de/wdb.php?dir=drucke/323-5-theol-2&imgtyp=2&size=,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000109859,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014281271,https://lhwei.gbv.de/DB=2/PPN?PPN=244962804,"Meyfart, Johann Matthäus "
1427,99004240,1828,"Naturwissenschaften,Technik,Geologie,Bergbau,Praxis,Chemie","Agricola's Bergwerksbuch.",,28.11.1828,02.12.1828,http://diglib.hab.de/drucke/od-2f-1/start.htm ,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000717061,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014286965,https://lhwei.gbv.de/DB=2/PPN?PPN=99004240,"Agricola, Georg "
1428,134482085,1810,"Deutsch,Literatur,Aufklärung,Neuzeit,Mittelalter,Mittelhochdeutsch",Sam̄l. der Minnesinger durch Bodmer pp.,Erst in Ausleihjournal Loc A 35.7 Rückgabedatum vermerkt und ausgestrichen.,22.01.1810,19.02.1810,http://daten.digitale-sammlungen.de/~db/ausgaben/zweiseitenansicht.html?fip=193.174.98.30&id=00074546&seite=5,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506924,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282908,https://lhwei.gbv.de/DB=2/PPN?PPN=134482085,"Bodmer, Johann Jacob"
1429,134482107,1810,"Deutsch,Literatur,Aufklärung,Neuzeit,Mittelalter,Mittelhochdeutsch",Sam̄l. der Minnesinger durch Bodmer pp.,Erst in Ausleihjournal Loc A 35.7 Rückgabedatum vermerkt und ausgestrichen.,22.01.1810,19.02.1810,http://daten.digitale-sammlungen.de/~db/ausgaben/zweiseitenansicht.html?id=00074549&seite=1&image=bsb00074549_00001.jpg&fip=193.174.98.30,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000506924,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282908,https://lhwei.gbv.de/DB=2/PPN?PPN=134482107,"Bodmer, Johann Jacob"
1430,135921759,1805,"Deutsch,Literatur,Goethezeit,Neuzeit",Schillers Wallenstein.,,26.10.1805,19.01.1806,http://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN757662021&PHYSID=PHYS_0009&view=picture-double,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000039648,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014282265,https://lhwei.gbv.de/DB=2/PPN?PPN=135921759,
1431,136788114,1811,"Naturwissenschaften,Technik,Allgemeine Schriften,Naturphilosophie,Wissenschaftsgeschichte,Physik",Fischers Gesch. der Künste pp 5-8{r} Thl.,"Zusätzlich 1811 in Ausleihjournal Loc A 35.6, Blatt 67 r, 67 v und 69 r, im Alphabet der Autoren/Titel unter Buchstabe F als Entleihung J. W. Goethes verzeichnet.",09.09.1811,14.04.1812,http://resolver.sub.uni-goettingen.de/purl?PPN319766136,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470796,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283136,https://lhwei.gbv.de/DB=2/PPN?PPN=136788114,"Fischer, Johann Carl"
1432,136788122,1811,"Naturwissenschaften,Technik,Allgemeine Schriften,Naturphilosophie,Wissenschaftsgeschichte,Physik",Fischers Gesch. der Künste pp 5-8{r} Thl.,"Zusätzlich 1811 in Ausleihjournal Loc A 35.6, Blatt 67 r, 67 v und 69 r, im Alphabet der Autoren/Titel unter Buchstabe F als Entleihung J. W. Goethes verzeichnet.",09.09.1811,14.04.1812,http://resolver.sub.uni-goettingen.de/purl?PPN319766179,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470796,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283136,https://lhwei.gbv.de/DB=2/PPN?PPN=136788122,"Fischer, Johann Carl"
1433,136788130,1811,"Naturwissenschaften,Technik,Allgemeine Schriften,Naturphilosophie,Wissenschaftsgeschichte,Physik",Fischers Gesch. der Künste pp 5-8{r} Thl.,"Zusätzlich 1811 in Ausleihjournal Loc A 35.6, Blatt 67 r, 67 v und 69 r, im Alphabet der Autoren/Titel unter Buchstabe F als Entleihung J. W. Goethes verzeichnet.",09.09.1811,14.04.1812,http://resolver.sub.uni-goettingen.de/purl?PPN319766217,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10000470796,https://haab-digital.klassik-stiftung.de:443/viewer/resolver?urn=urn:nbn:de:gbv:32-1-10014283136,https://lhwei.gbv.de/DB=2/PPN?PPN=136788130,"Fischer, Johann Carl"
